City,DAUID,DGUID,LANDAREA,PRUID
Toronto,35201357,2021S051235201357,0.0709,35
Toronto,35201358,2021S051235201358,0.0772,35
Toronto,35201359,2021S051235201359,0.0571,35
Toronto,35201360,2021S051235201360,0.0575,35
Toronto,35201361,2021S051235201361,0.0746,35
Toronto,35201362,2021S051235201362,0.0728,35
Toronto,35201363,2021S051235201363,0.0377,35
Toronto,35201364,2021S051235201364,0.0635,35
Toronto,35201365,2021S051235201365,0.0732,35
Toronto,35201368,2021S051235201368,0.042,35
Toronto,35201369,2021S051235201369,0.1021,35
Toronto,35201370,2021S051235201370,0.0399,35
Toronto,35201371,2021S051235201371,0.0397,35
Toronto,35201372,2021S051235201372,0.0792,35
Toronto,35201373,2021S051235201373,0.0398,35
Toronto,35201374,2021S051235201374,0.1013,35
Toronto,35201375,2021S051235201375,0.0884,35
Toronto,35201376,2021S051235201376,0.07,35
Toronto,35201377,2021S051235201377,0.04,35
Toronto,35201378,2021S051235201378,0.0648,35
Toronto,35201379,2021S051235201379,0.0809,35
Toronto,35201380,2021S051235201380,0.0828,35
Toronto,35201381,2021S051235201381,0.581,35
Toronto,35201383,2021S051235201383,0.1811,35
Toronto,35201384,2021S051235201384,0.0501,35
Toronto,35201387,2021S051235201387,0.1226,35
Toronto,35201388,2021S051235201388,0.0803,35
Toronto,35201389,2021S051235201389,0.3255,35
Toronto,35201390,2021S051235201390,0.059,35
Toronto,35201391,2021S051235201391,0.2228,35
Toronto,35201393,2021S051235201393,0.3563,35
Toronto,35201394,2021S051235201394,0.1022,35
Toronto,35201395,2021S051235201395,0.057,35
Toronto,35201396,2021S051235201396,0.1198,35
Toronto,35201397,2021S051235201397,0.1647,35
Toronto,35201398,2021S051235201398,0.0458,35
Toronto,35201399,2021S051235201399,0.188,35
Toronto,35201400,2021S051235201400,0.0907,35
Toronto,35201401,2021S051235201401,0.1146,35
Toronto,35201402,2021S051235201402,0.0691,35
Toronto,35201403,2021S051235201403,0.0424,35
Toronto,35201404,2021S051235201404,0.0516,35
Toronto,35201405,2021S051235201405,0.0671,35
Toronto,35201406,2021S051235201406,0.1651,35
Toronto,35201407,2021S051235201407,0.1156,35
Toronto,35201408,2021S051235201408,0.0523,35
Toronto,35201409,2021S051235201409,0.0421,35
Toronto,35201410,2021S051235201410,0.0477,35
Toronto,35201411,2021S051235201411,0.1033,35
Toronto,35201412,2021S051235201412,0.0519,35
Toronto,35201413,2021S051235201413,0.0401,35
Toronto,35201414,2021S051235201414,0.045,35
Toronto,35201415,2021S051235201415,0.0303,35
Toronto,35201416,2021S051235201416,0.0248,35
Toronto,35201417,2021S051235201417,0.0363,35
Toronto,35201418,2021S051235201418,0.039,35
Toronto,35201419,2021S051235201419,0.0329,35
Toronto,35201420,2021S051235201420,0.0536,35
Toronto,35201421,2021S051235201421,0.0334,35
Toronto,35201422,2021S051235201422,0.08,35
Toronto,35201423,2021S051235201423,0.0417,35
Toronto,35201426,2021S051235201426,0.0569,35
Toronto,35201427,2021S051235201427,0.0371,35
Toronto,35201428,2021S051235201428,0.0486,35
Toronto,35201429,2021S051235201429,0.0433,35
Toronto,35201430,2021S051235201430,0.0496,35
Toronto,35201431,2021S051235201431,0.0292,35
Toronto,35201432,2021S051235201432,0.049,35
Toronto,35201433,2021S051235201433,0.0502,35
Toronto,35201434,2021S051235201434,0.049,35
Toronto,35201435,2021S051235201435,0.0496,35
Toronto,35201436,2021S051235201436,0.0771,35
Toronto,35201437,2021S051235201437,0.0582,35
Toronto,35201438,2021S051235201438,0.0405,35
Toronto,35201439,2021S051235201439,0.2131,35
Toronto,35201440,2021S051235201440,0.0715,35
Toronto,35201441,2021S051235201441,0.0416,35
Toronto,35201442,2021S051235201442,0.0767,35
Toronto,35201443,2021S051235201443,0.0392,35
Toronto,35201444,2021S051235201444,0.0291,35
Toronto,35201445,2021S051235201445,0.0429,35
Toronto,35201446,2021S051235201446,0.0191,35
Toronto,35201447,2021S051235201447,0.0388,35
Toronto,35201448,2021S051235201448,0.0391,35
Toronto,35201449,2021S051235201449,0.0436,35
Toronto,35201451,2021S051235201451,0.031,35
Toronto,35201452,2021S051235201452,0.0505,35
Toronto,35201459,2021S051235201459,0.0187,35
Toronto,35201460,2021S051235201460,0.099,35
Toronto,35201461,2021S051235201461,0.0129,35
Toronto,35201463,2021S051235201463,0.0363,35
Toronto,35201464,2021S051235201464,0.0331,35
Toronto,35201466,2021S051235201466,0.9455,35
Toronto,35201467,2021S051235201467,0.1355,35
Toronto,35201468,2021S051235201468,0.0628,35
Toronto,35201469,2021S051235201469,0.4377,35
Toronto,35201471,2021S051235201471,0.2218,35
Toronto,35201477,2021S051235201477,0.0644,35
Toronto,35201478,2021S051235201478,0.0523,35
Toronto,35201479,2021S051235201479,0.0492,35
Toronto,35201480,2021S051235201480,0.0569,35
Toronto,35201481,2021S051235201481,0.0425,35
Toronto,35201482,2021S051235201482,0.0992,35
Toronto,35201483,2021S051235201483,0.0842,35
Toronto,35201485,2021S051235201485,0.147,35
Toronto,35201486,2021S051235201486,0.052,35
Toronto,35201487,2021S051235201487,0.1064,35
Toronto,35201488,2021S051235201488,0.0934,35
Toronto,35201489,2021S051235201489,0.0769,35
Toronto,35201490,2021S051235201490,0.0548,35
Toronto,35201491,2021S051235201491,0.0595,35
Toronto,35201492,2021S051235201492,0.058,35
Toronto,35201493,2021S051235201493,0.1236,35
Toronto,35201494,2021S051235201494,0.1103,35
Toronto,35201495,2021S051235201495,0.5284,35
Toronto,35201496,2021S051235201496,0.4521,35
Toronto,35201497,2021S051235201497,0.1372,35
Toronto,35201498,2021S051235201498,0.1077,35
Toronto,35201499,2021S051235201499,0.1484,35
Toronto,35201500,2021S051235201500,0.1567,35
Toronto,35201501,2021S051235201501,0.1719,35
Toronto,35201502,2021S051235201502,0.2247,35
Toronto,35201503,2021S051235201503,0.1238,35
Toronto,35201504,2021S051235201504,0.1045,35
Toronto,35201505,2021S051235201505,0.2374,35
Toronto,35201506,2021S051235201506,0.198,35
Toronto,35201507,2021S051235201507,0.1942,35
Toronto,35201508,2021S051235201508,0.1679,35
Toronto,35201509,2021S051235201509,0.131,35
Toronto,35201510,2021S051235201510,0.1833,35
Toronto,35201511,2021S051235201511,0.2037,35
Toronto,35201512,2021S051235201512,0.2184,35
Toronto,35201513,2021S051235201513,0.1578,35
Toronto,35201514,2021S051235201514,0.171,35
Toronto,35201515,2021S051235201515,0.1776,35
Toronto,35201516,2021S051235201516,0.2246,35
Toronto,35201517,2021S051235201517,0.1775,35
Toronto,35201518,2021S051235201518,0.117,35
Toronto,35201519,2021S051235201519,0.1598,35
Toronto,35201520,2021S051235201520,0.3533,35
Toronto,35201521,2021S051235201521,0.1763,35
Toronto,35201522,2021S051235201522,0.1705,35
Toronto,35201523,2021S051235201523,0.1132,35
Toronto,35201524,2021S051235201524,0.1212,35
Toronto,35201525,2021S051235201525,0.1131,35
Toronto,35201526,2021S051235201526,0.6195,35
Toronto,35201532,2021S051235201532,0.1999,35
Toronto,35201541,2021S051235201541,0.122,35
Toronto,35201542,2021S051235201542,0.1154,35
Toronto,35201543,2021S051235201543,0.0792,35
Toronto,35201544,2021S051235201544,0.0798,35
Toronto,35201545,2021S051235201545,0.0814,35
Toronto,35201547,2021S051235201547,0.119,35
Toronto,35201548,2021S051235201548,0.0985,35
Toronto,35201552,2021S051235201552,0.077,35
Toronto,35201553,2021S051235201553,0.062,35
Toronto,35201554,2021S051235201554,0.096,35
Toronto,35201555,2021S051235201555,0.1016,35
Toronto,35201556,2021S051235201556,0.1639,35
Toronto,35201557,2021S051235201557,0.0373,35
Toronto,35201558,2021S051235201558,0.1008,35
Toronto,35201559,2021S051235201559,0.0737,35
Toronto,35201560,2021S051235201560,0.0715,35
Toronto,35201563,2021S051235201563,0.0635,35
Toronto,35201564,2021S051235201564,0.0822,35
Toronto,35201565,2021S051235201565,0.0647,35
Toronto,35201566,2021S051235201566,0.1114,35
Toronto,35201567,2021S051235201567,0.1089,35
Toronto,35201568,2021S051235201568,0.0863,35
Toronto,35201569,2021S051235201569,0.1134,35
Toronto,35201570,2021S051235201570,0.0654,35
Toronto,35201571,2021S051235201571,0.1222,35
Toronto,35201572,2021S051235201572,0.166,35
Toronto,35201573,2021S051235201573,0.0866,35
Toronto,35201574,2021S051235201574,0.0851,35
Toronto,35201575,2021S051235201575,0.1012,35
Toronto,35201576,2021S051235201576,0.245,35
Toronto,35201577,2021S051235201577,0.1069,35
Toronto,35201578,2021S051235201578,0.0872,35
Toronto,35201579,2021S051235201579,0.0994,35
Toronto,35201580,2021S051235201580,0.0543,35
Toronto,35201581,2021S051235201581,0.1055,35
Toronto,35201582,2021S051235201582,0.3568,35
Toronto,35201583,2021S051235201583,0.4391,35
Toronto,35201584,2021S051235201584,0.101,35
Toronto,35201585,2021S051235201585,0.0946,35
Toronto,35201586,2021S051235201586,0.0772,35
Toronto,35201587,2021S051235201587,0.1872,35
Toronto,35201588,2021S051235201588,0.0949,35
Toronto,35201589,2021S051235201589,0.145,35
Toronto,35201590,2021S051235201590,0.8274,35
Toronto,35201591,2021S051235201591,0.117,35
Toronto,35201592,2021S051235201592,0.1035,35
Toronto,35201593,2021S051235201593,0.4334,35
Toronto,35201594,2021S051235201594,0.0915,35
Toronto,35201595,2021S051235201595,0.4301,35
Toronto,35201596,2021S051235201596,0.154,35
Toronto,35201597,2021S051235201597,0.5105,35
Toronto,35201598,2021S051235201598,0.1211,35
Toronto,35201599,2021S051235201599,0.1267,35
Toronto,35201600,2021S051235201600,0.2382,35
Toronto,35201601,2021S051235201601,0.2082,35
Toronto,35201602,2021S051235201602,0.1203,35
Toronto,35201603,2021S051235201603,0.1231,35
Toronto,35201604,2021S051235201604,0.1299,35
Toronto,35201605,2021S051235201605,0.0967,35
Toronto,35201607,2021S051235201607,0.3012,35
Toronto,35201608,2021S051235201608,0.1166,35
Toronto,35201609,2021S051235201609,0.112,35
Toronto,35201610,2021S051235201610,0.4319,35
Toronto,35201611,2021S051235201611,0.1708,35
Toronto,35201612,2021S051235201612,0.1113,35
Toronto,35201613,2021S051235201613,0.0553,35
Toronto,35201614,2021S051235201614,0.1483,35
Toronto,35201615,2021S051235201615,0.1412,35
Toronto,35201616,2021S051235201616,0.1431,35
Toronto,35201617,2021S051235201617,0.3239,35
Toronto,35201620,2021S051235201620,0.1058,35
Toronto,35201621,2021S051235201621,0.0361,35
Toronto,35201622,2021S051235201622,0.128,35
Toronto,35201623,2021S051235201623,0.1193,35
Toronto,35201624,2021S051235201624,0.1143,35
Toronto,35201625,2021S051235201625,0.2179,35
Toronto,35201626,2021S051235201626,0.106,35
Toronto,35201627,2021S051235201627,0.1034,35
Toronto,35201629,2021S051235201629,0.0855,35
Toronto,35201630,2021S051235201630,0.1013,35
Toronto,35201631,2021S051235201631,0.2284,35
Toronto,35201632,2021S051235201632,0.0881,35
Toronto,35201634,2021S051235201634,0.1107,35
Toronto,35201635,2021S051235201635,0.1168,35
Toronto,35201636,2021S051235201636,0.1084,35
Toronto,35201641,2021S051235201641,0.235,35
Toronto,35201647,2021S051235201647,0.1939,35
Toronto,35201648,2021S051235201648,0.1636,35
Toronto,35201649,2021S051235201649,0.1675,35
Toronto,35201650,2021S051235201650,0.11,35
Toronto,35201652,2021S051235201652,0.2494,35
Toronto,35201653,2021S051235201653,0.1959,35
Toronto,35201654,2021S051235201654,0.1586,35
Toronto,35201656,2021S051235201656,0.132,35
Toronto,35201657,2021S051235201657,0.215,35
Toronto,35201658,2021S051235201658,0.1629,35
Toronto,35201659,2021S051235201659,0.1489,35
Toronto,35201660,2021S051235201660,0.1432,35
Toronto,35201661,2021S051235201661,0.1741,35
Toronto,35201662,2021S051235201662,0.2414,35
Toronto,35201663,2021S051235201663,3.5715,35
Toronto,35201664,2021S051235201664,1.0865,35
Toronto,35201665,2021S051235201665,0.9501,35
Toronto,35201666,2021S051235201666,0.1883,35
Toronto,35201667,2021S051235201667,0.4823,35
Toronto,35201670,2021S051235201670,0.2035,35
Toronto,35201672,2021S051235201672,0.077,35
Toronto,35201673,2021S051235201673,0.0768,35
Toronto,35201674,2021S051235201674,0.2356,35
Toronto,35201675,2021S051235201675,0.1444,35
Toronto,35201676,2021S051235201676,0.2373,35
Toronto,35201690,2021S051235201690,0.2585,35
Toronto,35201691,2021S051235201691,0.6117,35
Toronto,35201692,2021S051235201692,0.3255,35
Toronto,35201693,2021S051235201693,0.388,35
Toronto,35201694,2021S051235201694,0.2309,35
Toronto,35201695,2021S051235201695,0.0538,35
Toronto,35201696,2021S051235201696,0.8123,35
Toronto,35201697,2021S051235201697,0.1846,35
Toronto,35201698,2021S051235201698,0.0909,35
Toronto,35201699,2021S051235201699,0.2549,35
Toronto,35201700,2021S051235201700,0.281,35
Toronto,35201701,2021S051235201701,0.344,35
Toronto,35201702,2021S051235201702,0.1795,35
Toronto,35201703,2021S051235201703,0.2468,35
Toronto,35201704,2021S051235201704,0.2643,35
Toronto,35201705,2021S051235201705,0.1577,35
Toronto,35201706,2021S051235201706,0.2186,35
Toronto,35201707,2021S051235201707,0.318,35
Toronto,35201708,2021S051235201708,0.2127,35
Toronto,35201709,2021S051235201709,0.099,35
Toronto,35201710,2021S051235201710,0.1542,35
Toronto,35201711,2021S051235201711,0.3195,35
Toronto,35201712,2021S051235201712,0.1335,35
Toronto,35201713,2021S051235201713,0.2243,35
Toronto,35201714,2021S051235201714,0.1439,35
Toronto,35201717,2021S051235201717,0.1278,35
Toronto,35201718,2021S051235201718,0.1729,35
Toronto,35201719,2021S051235201719,0.2159,35
Toronto,35201720,2021S051235201720,0.2186,35
Toronto,35201721,2021S051235201721,0.0548,35
Toronto,35201722,2021S051235201722,0.0967,35
Toronto,35201723,2021S051235201723,0.0524,35
Toronto,35201724,2021S051235201724,0.1031,35
Toronto,35201725,2021S051235201725,0.301,35
Toronto,35201726,2021S051235201726,0.1152,35
Toronto,35201728,2021S051235201728,0.0696,35
Toronto,35201730,2021S051235201730,0.1259,35
Toronto,35201731,2021S051235201731,0.2898,35
Toronto,35201732,2021S051235201732,0.1678,35
Toronto,35201734,2021S051235201734,0.153,35
Toronto,35201735,2021S051235201735,0.049,35
Toronto,35201736,2021S051235201736,0.0769,35
Toronto,35201737,2021S051235201737,0.1487,35
Toronto,35201738,2021S051235201738,0.1745,35
Toronto,35201739,2021S051235201739,0.1626,35
Toronto,35201740,2021S051235201740,0.1725,35
Toronto,35201741,2021S051235201741,0.1662,35
Toronto,35201744,2021S051235201744,0.1881,35
Toronto,35201748,2021S051235201748,0.0937,35
Toronto,35201749,2021S051235201749,0.1484,35
Toronto,35201750,2021S051235201750,0.1942,35
Toronto,35201751,2021S051235201751,0.0708,35
Toronto,35201752,2021S051235201752,0.0766,35
Toronto,35201753,2021S051235201753,0.1269,35
Toronto,35201754,2021S051235201754,0.0801,35
Toronto,35201755,2021S051235201755,0.1771,35
Toronto,35201756,2021S051235201756,0.1756,35
Toronto,35201757,2021S051235201757,0.1118,35
Toronto,35201758,2021S051235201758,0.7224,35
Toronto,35201759,2021S051235201759,0.2201,35
Toronto,35201760,2021S051235201760,0.0945,35
Toronto,35201761,2021S051235201761,0.0811,35
Toronto,35201762,2021S051235201762,2.8475,35
Toronto,35201779,2021S051235201779,0.5199,35
Toronto,35201781,2021S051235201781,0.1108,35
Toronto,35201782,2021S051235201782,0.0413,35
Toronto,35201783,2021S051235201783,0.0693,35
Toronto,35201784,2021S051235201784,0.0977,35
Toronto,35201785,2021S051235201785,0.0842,35
Toronto,35201786,2021S051235201786,0.125,35
Toronto,35201787,2021S051235201787,0.181,35
Toronto,35201788,2021S051235201788,0.196,35
Toronto,35201789,2021S051235201789,0.1084,35
Toronto,35201790,2021S051235201790,0.0748,35
Toronto,35201791,2021S051235201791,0.1737,35
Toronto,35201792,2021S051235201792,0.126,35
Toronto,35201793,2021S051235201793,0.1209,35
Toronto,35201802,2021S051235201802,0.1503,35
Toronto,35201803,2021S051235201803,0.1218,35
Toronto,35201804,2021S051235201804,0.1272,35
Toronto,35201805,2021S051235201805,0.1825,35
Toronto,35201806,2021S051235201806,0.2399,35
Toronto,35201807,2021S051235201807,0.2553,35
Toronto,35201816,2021S051235201816,0.1984,35
Toronto,35201817,2021S051235201817,0.4131,35
Toronto,35201818,2021S051235201818,0.3067,35
Toronto,35201819,2021S051235201819,0.0965,35
Toronto,35201820,2021S051235201820,0.135,35
Toronto,35201822,2021S051235201822,0.1624,35
Toronto,35201823,2021S051235201823,0.1557,35
Toronto,35201824,2021S051235201824,0.1432,35
Toronto,35201825,2021S051235201825,0.3542,35
Toronto,35201826,2021S051235201826,0.0683,35
Toronto,35201827,2021S051235201827,0.1251,35
Toronto,35201828,2021S051235201828,0.0924,35
Toronto,35201829,2021S051235201829,0.1442,35
Toronto,35201830,2021S051235201830,0.127,35
Toronto,35201831,2021S051235201831,0.1106,35
Toronto,35201832,2021S051235201832,0.059,35
Toronto,35201833,2021S051235201833,0.0979,35
Toronto,35201834,2021S051235201834,0.1384,35
Toronto,35201835,2021S051235201835,0.1976,35
Toronto,35201838,2021S051235201838,0.1359,35
Toronto,35201839,2021S051235201839,0.0995,35
Toronto,35201840,2021S051235201840,1.1409,35
Toronto,35201841,2021S051235201841,0.1259,35
Toronto,35201842,2021S051235201842,0.1431,35
Toronto,35201843,2021S051235201843,0.093,35
Toronto,35201844,2021S051235201844,0.1377,35
Toronto,35201845,2021S051235201845,0.1349,35
Toronto,35201846,2021S051235201846,0.3922,35
Toronto,35201847,2021S051235201847,0.1029,35
Toronto,35201848,2021S051235201848,0.0862,35
Toronto,35201849,2021S051235201849,0.07,35
Toronto,35201850,2021S051235201850,0.1102,35
Toronto,35201851,2021S051235201851,0.2645,35
Toronto,35201852,2021S051235201852,0.3727,35
Toronto,35201853,2021S051235201853,0.0589,35
Toronto,35201854,2021S051235201854,0.3542,35
Toronto,35201855,2021S051235201855,0.0827,35
Toronto,35201856,2021S051235201856,0.2182,35
Toronto,35201857,2021S051235201857,0.0826,35
Toronto,35201858,2021S051235201858,0.1036,35
Toronto,35201859,2021S051235201859,0.1597,35
Toronto,35201860,2021S051235201860,0.3055,35
Toronto,35201861,2021S051235201861,0.1133,35
Toronto,35201862,2021S051235201862,0.179,35
Toronto,35201863,2021S051235201863,0.3706,35
Toronto,35201864,2021S051235201864,0.0743,35
Toronto,35201868,2021S051235201868,0.4263,35
Toronto,35201869,2021S051235201869,0.0726,35
Toronto,35201872,2021S051235201872,0.1211,35
Toronto,35201874,2021S051235201874,0.1117,35
Toronto,35201875,2021S051235201875,0.1116,35
Toronto,35201876,2021S051235201876,0.1139,35
Toronto,35201877,2021S051235201877,0.0739,35
Toronto,35201879,2021S051235201879,0.0729,35
Toronto,35201880,2021S051235201880,0.3136,35
Toronto,35201881,2021S051235201881,0.1091,35
Toronto,35201882,2021S051235201882,0.1728,35
Toronto,35201883,2021S051235201883,0.0762,35
Toronto,35201884,2021S051235201884,0.065,35
Toronto,35201885,2021S051235201885,0.0835,35
Toronto,35201886,2021S051235201886,0.1249,35
Toronto,35201887,2021S051235201887,0.0486,35
Toronto,35201888,2021S051235201888,0.2732,35
Toronto,35201889,2021S051235201889,0.3408,35
Toronto,35201890,2021S051235201890,4.902,35
Toronto,35201892,2021S051235201892,0.0568,35
Toronto,35201893,2021S051235201893,0.093,35
Toronto,35201894,2021S051235201894,0.0795,35
Toronto,35201895,2021S051235201895,0.2458,35
Toronto,35201896,2021S051235201896,0.0648,35
Toronto,35201900,2021S051235201900,1.5849,35
Toronto,35201901,2021S051235201901,0.0619,35
Toronto,35201902,2021S051235201902,0.0426,35
Toronto,35201903,2021S051235201903,0.3127,35
Toronto,35201904,2021S051235201904,0.1068,35
Toronto,35201905,2021S051235201905,0.0976,35
Toronto,35201906,2021S051235201906,0.1173,35
Toronto,35201907,2021S051235201907,0.1226,35
Toronto,35201908,2021S051235201908,0.1246,35
Toronto,35201909,2021S051235201909,0.2989,35
Toronto,35201912,2021S051235201912,0.0546,35
Toronto,35201913,2021S051235201913,0.457,35
Toronto,35201914,2021S051235201914,0.0635,35
Toronto,35201915,2021S051235201915,0.1171,35
Toronto,35201919,2021S051235201919,0.4222,35
Toronto,35201920,2021S051235201920,0.5894,35
Toronto,35201935,2021S051235201935,0.1405,35
Toronto,35201936,2021S051235201936,0.1308,35
Toronto,35201937,2021S051235201937,0.1279,35
Toronto,35201938,2021S051235201938,0.2198,35
Toronto,35201939,2021S051235201939,0.8564,35
Toronto,35201940,2021S051235201940,0.1544,35
Toronto,35201950,2021S051235201950,0.1548,35
Toronto,35201951,2021S051235201951,0.1978,35
Toronto,35201952,2021S051235201952,0.2403,35
Toronto,35201953,2021S051235201953,0.1413,35
Toronto,35201955,2021S051235201955,0.1945,35
Toronto,35201958,2021S051235201958,0.6179,35
Toronto,35201959,2021S051235201959,0.1164,35
Toronto,35201960,2021S051235201960,0.0583,35
Toronto,35201961,2021S051235201961,0.3077,35
Toronto,35201962,2021S051235201962,0.14,35
Toronto,35201963,2021S051235201963,0.1344,35
Toronto,35201964,2021S051235201964,0.1615,35
Toronto,35201965,2021S051235201965,0.2338,35
Toronto,35201966,2021S051235201966,0.196,35
Toronto,35201967,2021S051235201967,0.1992,35
Toronto,35201968,2021S051235201968,0.1328,35
Toronto,35201969,2021S051235201969,0.0755,35
Toronto,35201970,2021S051235201970,0.0737,35
Toronto,35201971,2021S051235201971,0.0591,35
Toronto,35201972,2021S051235201972,0.1472,35
Toronto,35201973,2021S051235201973,0.1217,35
Toronto,35201976,2021S051235201976,0.0944,35
Toronto,35201977,2021S051235201977,0.1245,35
Toronto,35201979,2021S051235201979,0.1339,35
Toronto,35201983,2021S051235201983,0.0527,35
Toronto,35201984,2021S051235201984,0.0699,35
Toronto,35201985,2021S051235201985,0.041,35
Toronto,35201986,2021S051235201986,0.0849,35
Toronto,35201987,2021S051235201987,0.4081,35
Toronto,35201988,2021S051235201988,0.0386,35
Toronto,35201989,2021S051235201989,0.1347,35
Toronto,35201992,2021S051235201992,0.0387,35
Toronto,35201993,2021S051235201993,0.0742,35
Toronto,35201996,2021S051235201996,0.0687,35
Toronto,35201997,2021S051235201997,0.073,35
Toronto,35201998,2021S051235201998,0.0731,35
Toronto,35201999,2021S051235201999,0.125,35
Toronto,35202000,2021S051235202000,0.0899,35
Toronto,35202001,2021S051235202001,0.1026,35
Toronto,35202002,2021S051235202002,0.0906,35
Toronto,35202003,2021S051235202003,0.0419,35
Toronto,35202004,2021S051235202004,0.2849,35
Toronto,35202005,2021S051235202005,0.0735,35
Toronto,35202006,2021S051235202006,0.091,35
Toronto,35202007,2021S051235202007,0.1161,35
Toronto,35202013,2021S051235202013,1.9268,35
Toronto,35202016,2021S051235202016,0.2155,35
Toronto,35202017,2021S051235202017,0.1259,35
Toronto,35202018,2021S051235202018,0.1206,35
Toronto,35202019,2021S051235202019,0.0136,35
Toronto,35202020,2021S051235202020,0.0675,35
Toronto,35202021,2021S051235202021,0.0459,35
Toronto,35202022,2021S051235202022,0.0566,35
Toronto,35202023,2021S051235202023,0.3415,35
Toronto,35202024,2021S051235202024,0.3612,35
Toronto,35202025,2021S051235202025,0.1502,35
Toronto,35202026,2021S051235202026,0.0625,35
Toronto,35202027,2021S051235202027,0.0908,35
Toronto,35202028,2021S051235202028,0.1351,35
Toronto,35202029,2021S051235202029,0.3419,35
Toronto,35202030,2021S051235202030,0.0918,35
Toronto,35202031,2021S051235202031,0.0772,35
Toronto,35202035,2021S051235202035,0.0589,35
Toronto,35202036,2021S051235202036,0.0659,35
Toronto,35202037,2021S051235202037,0.1167,35
Toronto,35202040,2021S051235202040,0.0569,35
Toronto,35202042,2021S051235202042,0.0346,35
Toronto,35202045,2021S051235202045,0.0371,35
Toronto,35202046,2021S051235202046,0.1899,35
Toronto,35202047,2021S051235202047,0.084,35
Toronto,35202048,2021S051235202048,0.1415,35
Toronto,35202049,2021S051235202049,0.1233,35
Toronto,35202050,2021S051235202050,0.1477,35
Toronto,35202051,2021S051235202051,0.021,35
Toronto,35202055,2021S051235202055,0.0547,35
Toronto,35202056,2021S051235202056,0.2754,35
Toronto,35202057,2021S051235202057,0.5165,35
Toronto,35202058,2021S051235202058,0.7209,35
Toronto,35202059,2021S051235202059,0.2618,35
Toronto,35202065,2021S051235202065,0.0751,35
Toronto,35202066,2021S051235202066,0.2661,35
Toronto,35202067,2021S051235202067,0.0323,35
Toronto,35202071,2021S051235202071,0.1238,35
Toronto,35202072,2021S051235202072,0.148,35
Toronto,35202075,2021S051235202075,0.1249,35
Toronto,35202079,2021S051235202079,0.0456,35
Toronto,35202080,2021S051235202080,0.0837,35
Toronto,35202084,2021S051235202084,0.0981,35
Toronto,35202085,2021S051235202085,0.0775,35
Toronto,35202086,2021S051235202086,0.0474,35
Toronto,35202087,2021S051235202087,0.1201,35
Toronto,35202088,2021S051235202088,0.0938,35
Toronto,35202089,2021S051235202089,0.0577,35
Toronto,35202090,2021S051235202090,0.309,35
Toronto,35202091,2021S051235202091,0.1397,35
Toronto,35202096,2021S051235202096,0.0196,35
Toronto,35202097,2021S051235202097,0.4186,35
Toronto,35202098,2021S051235202098,7.258,35
Toronto,35202100,2021S051235202100,0.093,35
Toronto,35202101,2021S051235202101,0.0988,35
Toronto,35202102,2021S051235202102,0.1406,35
Toronto,35202103,2021S051235202103,0.0682,35
Toronto,35202104,2021S051235202104,0.0931,35
Toronto,35202105,2021S051235202105,0.1044,35
Toronto,35202106,2021S051235202106,0.152,35
Toronto,35202107,2021S051235202107,0.1047,35
Toronto,35202108,2021S051235202108,0.1926,35
Toronto,35202109,2021S051235202109,0.19,35
Toronto,35202110,2021S051235202110,0.1722,35
Toronto,35202111,2021S051235202111,0.1361,35
Toronto,35202112,2021S051235202112,0.1876,35
Toronto,35202113,2021S051235202113,0.2326,35
Toronto,35202114,2021S051235202114,0.1301,35
Toronto,35202115,2021S051235202115,0.1592,35
Toronto,35202116,2021S051235202116,0.1283,35
Toronto,35202117,2021S051235202117,0.1575,35
Toronto,35202118,2021S051235202118,0.0663,35
Toronto,35202119,2021S051235202119,0.0448,35
Toronto,35202120,2021S051235202120,0.1174,35
Toronto,35202121,2021S051235202121,0.1028,35
Toronto,35202122,2021S051235202122,0.2741,35
Toronto,35202123,2021S051235202123,0.1427,35
Toronto,35202124,2021S051235202124,0.1311,35
Toronto,35202125,2021S051235202125,0.1047,35
Toronto,35202126,2021S051235202126,0.1471,35
Toronto,35202127,2021S051235202127,0.1019,35
Toronto,35202128,2021S051235202128,0.1698,35
Toronto,35202129,2021S051235202129,0.0747,35
Toronto,35202130,2021S051235202130,0.0867,35
Toronto,35202131,2021S051235202131,0.0666,35
Toronto,35202132,2021S051235202132,0.1228,35
Toronto,35202133,2021S051235202133,0.1376,35
Toronto,35202134,2021S051235202134,0.176,35
Toronto,35202135,2021S051235202135,0.1669,35
Toronto,35202136,2021S051235202136,0.1525,35
Toronto,35202137,2021S051235202137,0.1145,35
Toronto,35202138,2021S051235202138,0.1344,35
Toronto,35202139,2021S051235202139,0.1617,35
Toronto,35202140,2021S051235202140,0.7692,35
Toronto,35202141,2021S051235202141,0.6065,35
Toronto,35202145,2021S051235202145,0.0516,35
Toronto,35202147,2021S051235202147,0.0367,35
Toronto,35202149,2021S051235202149,0.1285,35
Toronto,35202150,2021S051235202150,0.0909,35
Toronto,35202151,2021S051235202151,0.1092,35
Toronto,35202152,2021S051235202152,0.7515,35
Toronto,35202153,2021S051235202153,0.1084,35
Toronto,35202154,2021S051235202154,0.0882,35
Toronto,35202155,2021S051235202155,0.1049,35
Toronto,35202156,2021S051235202156,0.1924,35
Toronto,35202157,2021S051235202157,0.559,35
Toronto,35202158,2021S051235202158,0.1562,35
